backbone,seed,id_size,id_set_id,id_set,method,AUROC,FPR95,AUPR_OUT,source
dinov2_vitl14,2,4,41,jaguar|leopard|ocelot|tiger,mahalanobispp,0.925057142875754,0.6212021857923498,0.8707314932611819,verified_v1
dinov2_vitb14,0,4,30,cheetah|lion|serval|tiger,entropy,0.9203536535949494,0.5149270738377393,0.8910915124202902,verified_v1
dinov2_vitb14,1,5,53,leopard|lion|puma|serval|tiger,gradnorm,0.8339704863254347,0.7821316614420063,0.6289678376401427,verified_v1
dinov2_vitb14,2,4,45,jaguar|lion|ocelot|puma,rmd,0.7585336349220447,0.6022443890274314,0.7757063261475386,verified_v1
dinov2_vitl14,1,4,6,cheetah|jaguar|lion|puma,scale,0.887983378578957,0.5015208662854362,0.8627882236857256,verified_v1
dinov2_vitl14,1,5,7,cheetah|jaguar|leopard|puma|serval,vim,0.8860760934053205,0.5132105684547638,0.8078828317795862,verified_v1
dinov2_vitl14,0,4,26,cheetah|lion|ocelot|serval,gradnorm,0.9141247894357926,0.5135021540401387,0.8991515056975528,verified_v1
dinov2_vitb14,0,4,30,cheetah|lion|serval|tiger,gen,0.9201263270092676,0.5144712853236099,0.8911052086621651,verified_v1
dinov2_vitb14,1,4,10,cheetah|jaguar|ocelot|serval,rmd,0.903499838952133,0.4205958923922476,0.9220398126331184,verified_v1
dinov2_vitb14,1,5,53,leopard|lion|puma|serval|tiger,kl_matching,0.7751334419181075,0.7615813305468477,0.6027067112577136,verified_v1
dinov2_vitl14,2,4,41,jaguar|leopard|ocelot|tiger,maxlogit,0.7730662453499151,0.8408743169398907,0.7334776376300803,verified_v1
dinov2_vitb14,2,5,38,jaguar|leopard|lion|puma|serval,rmd,0.8938577815975746,0.5593498359677901,0.7994686635490266,verified_v1
dinov2_vitb14,1,4,64,leopard|puma|serval|tiger,knn,0.8026233665832656,0.9035108669691904,0.6980653786784046,verified_v1
dinov2_vitl14,1,4,60,leopard|lion|serval|tiger,ashb,0.500381759197886,0.9300225733634312,0.5151183334655619,verified_v1
dinov2_vitl14,0,5,22,cheetah|leopard|lion|ocelot|tiger,ashp,0.5114467758333952,0.984831899921814,0.3404214028348818,verified_v1
dinov2_vitb14,1,5,11,cheetah|jaguar|lion|ocelot|serval,rsn_reported,0.8379864062301735,0.5198346039539993,0.7866181025964649,verified_v1
dinov2_vitb14,0,4,30,cheetah|lion|serval|tiger,gradnorm,0.9201139027469516,0.5338422971741112,0.8886483113262735,verified_v1
dinov2_vitl14,2,4,41,jaguar|leopard|ocelot|tiger,msp,0.7809827467272716,0.8430601092896175,0.7382016909697044,verified_v1
dinov2_vitb14,2,4,45,jaguar|lion|ocelot|puma,rsn_paper,0.8684234038813041,0.385286783042394,0.8712939740176909,verified_v1
dinov2_vitl14,0,4,26,cheetah|lion|ocelot|serval,kl_matching,0.8456204677260073,0.5951455290532731,0.8502494936717664,verified_v1
dinov2_vitl14,1,4,60,leopard|lion|serval|tiger,ashp,0.4599346103790089,0.96117381489842,0.4770898755047398,verified_v1
dinov2_vitb14,1,4,10,cheetah|jaguar|ocelot|serval,rsn_paper,0.8924223705754283,0.3930189952752868,0.9109066190505696,verified_v1
dinov2_vitb14,0,4,30,cheetah|lion|serval|tiger,kl_matching,0.8761765634495593,0.5914995442114859,0.8518858108225773,verified_v1
dinov2_vitl14,0,5,22,cheetah|leopard|lion|ocelot|tiger,ashs,0.5195852128243584,0.9429241594996092,0.3727419836683815,verified_v1
dinov2_vitl14,1,5,8,cheetah|jaguar|leopard|puma|tiger,ashb,0.5922323143430688,0.9446227929373996,0.4209286423489664,verified_v1
dinov2_vitb14,1,5,11,cheetah|jaguar|lion|ocelot|serval,scale,0.886863161163975,0.5128569582633415,0.8579619909317469,verified_v1
dinov2_vitb14,2,5,38,jaguar|leopard|lion|puma|serval,rsn_paper,0.8198385617352772,0.834327467939159,0.6558271645262985,verified_v1
dinov2_vitb14,1,4,64,leopard|puma|serval|tiger,mahalanobis,0.7433273227170216,0.9435156436589444,0.6280816851509707,verified_v1
dinov2_vitl14,2,4,41,jaguar|leopard|ocelot|tiger,nci,0.8476972772698048,0.6968306010928962,0.8141352036536116,verified_v1
dinov2_vitl14,1,4,60,leopard|lion|serval|tiger,ashs,0.4774537137895285,0.9312641083521443,0.5066096065277048,verified_v1
dinov2_vitl14,0,5,22,cheetah|leopard|lion|ocelot|tiger,dice,0.7102469091813528,0.7831118060985145,0.6006855984743567,verified_v1
dinov2_vitb14,2,4,45,jaguar|lion|ocelot|puma,rsn_reported,0.8520720339082958,0.4201995012468827,0.8491032701375582,verified_v1
dinov2_vitl14,1,4,6,cheetah|jaguar|lion|puma,vim,0.8654981360746533,0.5459301618201727,0.844682769200802,verified_v1
dinov2_vitb14,1,4,10,cheetah|jaguar|ocelot|serval,rsn_reported,0.8845659392831932,0.3630315302285218,0.9094397500032276,verified_v1
dinov2_vitl14,1,5,8,cheetah|jaguar|leopard|puma|tiger,ashp,0.4290194329118888,0.9836276083467096,0.2968253340523378,verified_v1
dinov2_vitl14,1,4,60,leopard|lion|serval|tiger,dice,0.8211100475930758,0.9010158013544018,0.7488885155013933,verified_v1
dinov2_vitl14,2,4,41,jaguar|leopard|ocelot|tiger,openmax,0.8266145427234597,0.7685245901639344,0.7927442095147137,verified_v1
dinov2_vitb14,1,5,11,cheetah|jaguar|lion|ocelot|serval,vim,0.8170964016398612,0.8455872851789636,0.7205738376522047,verified_v1
dinov2_vitb14,2,5,38,jaguar|leopard|lion|puma|serval,rsn_reported,0.8617213893580355,0.5262451535937966,0.7618024125026764,verified_v1
dinov2_vitl14,0,5,22,cheetah|leopard|lion|ocelot|tiger,energy,0.9016036828134328,0.5301016419077405,0.7954467522430122,verified_v1
dinov2_vitb14,2,4,45,jaguar|lion|ocelot|puma,scale,0.8305818733971878,0.5839152119700748,0.8187328617494312,verified_v1
dinov2_vitb14,1,4,10,cheetah|jaguar|ocelot|serval,scale,0.8942896287233639,0.4459550670137884,0.9192928800897822,verified_v1
dinov2_vitl14,2,5,35,jaguar|leopard|lion|ocelot|puma,knn,0.9522741805033338,0.2835143459231642,0.9167669321971554,verified_v1
dinov2_vitb14,1,4,64,leopard|puma|serval|tiger,mahalanobispp,0.7382259657179061,0.9437544781466444,0.6233174735778902,verified_v1
dinov2_vitl14,1,5,8,cheetah|jaguar|leopard|puma|tiger,ashs,0.4259600817385729,0.9792937399678971,0.2978149826523739,verified_v1
dinov2_vitl14,1,4,7,cheetah|jaguar|lion|serval,ashb,0.4464077113777725,0.9437092833876222,0.5383750956186939,verified_v1
dinov2_vitb14,1,5,12,cheetah|jaguar|lion|ocelot|tiger,ashb,0.4370098912471793,0.997837837837838,0.3106636261963434,verified_v1
dinov2_vitl14,1,4,60,leopard|lion|serval|tiger,energy,0.904672796959729,0.5278781038374718,0.8700362635392213,verified_v1
dinov2_vitb14,0,5,25,cheetah|leopard|lion|serval|tiger,knn,0.8151216828038199,0.8420825542931109,0.6563248072399351,verified_v1
dinov2_vitl14,1,5,49,jaguar|ocelot|puma|serval|tiger,knn,0.8586800283662265,0.8034790785143394,0.6787289876110532,verified_v1
dinov2_vitl14,2,4,41,jaguar|leopard|ocelot|tiger,react,0.5060461689683406,0.9821857923497268,0.5031203211752434,verified_v1
dinov2_vitb14,2,5,38,jaguar|leopard|lion|puma|serval,scale,0.8043099713352807,0.7181628392484343,0.6831709742662637,verified_v1
dinov2_vitl14,0,5,22,cheetah|leopard|lion|ocelot|tiger,entropy,0.9019259101622176,0.5379202501954652,0.7951039963635411,verified_v1
dinov2_vitb14,1,4,64,leopard|puma|serval|tiger,maxlogit,0.8846206904598684,0.6314783854788631,0.8303080228249663,verified_v1
dinov2_vitl14,1,5,8,cheetah|jaguar|leopard|puma|tiger,dice,0.7902485003608599,0.8033707865168539,0.6282379806384066,verified_v1
dinov2_vitb14,1,5,12,cheetah|jaguar|lion|ocelot|tiger,ashp,0.5414644945879813,0.9247876447876447,0.4025243910625378,verified_v1
dinov2_vitl14,1,4,60,leopard|lion|serval|tiger,entropy,0.9052838176846828,0.5340857787810384,0.8704676882712261,verified_v1
dinov2_vitb14,1,4,10,cheetah|jaguar|ocelot|serval,vim,0.8845331914437499,0.5436312795294571,0.8834524344828653,verified_v1
dinov2_vitl14,1,4,7,cheetah|jaguar|lion|serval,ashp,0.6991726913545095,0.9053338762214984,0.6977508885642403,verified_v1
dinov2_vitb14,2,4,45,jaguar|lion|ocelot|puma,vim,0.8168950588126804,0.6905236907730673,0.7577512288995034,verified_v1
dinov2_vitl14,0,5,22,cheetah|leopard|lion|ocelot|tiger,gen,0.9017279382309724,0.5343236903831118,0.7952933716727194,verified_v1
dinov2_vitl14,1,5,8,cheetah|jaguar|leopard|puma|tiger,energy,0.8899691367588639,0.5720706260032102,0.779241518598751,verified_v1
dinov2_vitb14,1,4,64,leopard|puma|serval|tiger,msp,0.8847320923439659,0.6247910198232625,0.8301914230670183,verified_v1
dinov2_vitb14,1,5,12,cheetah|jaguar|lion|ocelot|tiger,ashs,0.5115651798460515,0.9587644787644788,0.3678365761614799,verified_v1
dinov2_vitl14,1,4,60,leopard|lion|serval|tiger,gen,0.9049765176247858,0.531941309255079,0.8702358365578522,verified_v1
dinov2_vitb14,1,4,11,cheetah|jaguar|ocelot|tiger,ashb,0.4525769995161153,0.9770506204018886,0.4638862136631806,verified_v1
dinov2_vitl14,0,5,22,cheetah|leopard|lion|ocelot|tiger,gradnorm,0.9008612880712638,0.5388584831899922,0.7909820838151489,verified_v1
dinov2_vitl14,2,5,35,jaguar|leopard|lion|ocelot|puma,mahalanobis,0.940631463271474,0.3289025774031447,0.8844636224175325,verified_v1
dinov2_vitl14,1,4,7,cheetah|jaguar|lion|serval,ashs,0.6981321267118512,0.8852809446254072,0.7090144262709468,verified_v1
dinov2_vitb14,0,5,25,cheetah|leopard|lion|serval|tiger,mahalanobis,0.7825465114262194,0.8896879045016539,0.6161888551343342,verified_v1
dinov2_vitb14,2,5,38,jaguar|leopard|lion|puma|serval,vim,0.7677830129293386,0.9150014912019088,0.5886345525081932,verified_v1
dinov2_vitl14,1,5,8,cheetah|jaguar|leopard|puma|tiger,entropy,0.8919382599960448,0.5707865168539326,0.7807056211113339,verified_v1
dinov2_vitl14,1,5,49,jaguar|ocelot|puma|serval|tiger,mahalanobis,0.8398607220231751,0.8594264221908792,0.6451432489578993,verified_v1
dinov2_vitb14,1,4,11,cheetah|jaguar|ocelot|tiger,ashp,0.530005768179804,0.9687053914571208,0.5191807391959007,verified_v1
dinov2_vitl14,0,5,22,cheetah|leopard|lion|ocelot|tiger,kl_matching,0.8625026087013519,0.5827990617670055,0.7671912985392249,verified_v1
dinov2_vitb14,1,4,64,leopard|puma|serval|tiger,nci,0.7935188988501354,0.8586099832815859,0.715313488018277,verified_v1
dinov2_vitb14,2,4,46,jaguar|lion|ocelot|serval,ashb,0.3772216736923992,0.9717502345460232,0.4667619753498498,verified_v1
dinov2_vitb14,1,5,12,cheetah|jaguar|lion|ocelot|tiger,dice,0.6203406588878744,0.9057915057915058,0.4823621278783352,verified_v1
dinov2_vitl14,1,4,60,leopard|lion|serval|tiger,gradnorm,0.9010023206839064,0.5597065462753951,0.8656160651889255,verified_v1
dinov2_vitl14,1,5,8,cheetah|jaguar|leopard|puma|tiger,gen,0.8906538832301272,0.568378812199037,0.779651957275544,verified_v1
dinov2_vitl14,2,4,41,jaguar|leopard|ocelot|tiger,rmd,0.8872057019763716,0.6054644808743169,0.8560951255373658,verified_v1
dinov2_vitl14,1,4,7,cheetah|jaguar|lion|serval,dice,0.7667123767437899,0.7112174267100977,0.7987276578091123,verified_v1
dinov2_vitl14,1,4,60,leopard|lion|serval|tiger,kl_matching,0.8627009289430898,0.5880361173814899,0.8402919679575462,verified_v1
dinov2_vitb14,2,5,39,jaguar|leopard|lion|puma|tiger,ashb,0.5258831588262511,0.8466886205634834,0.3990234591277121,verified_v1
dinov2_vitb14,1,4,11,cheetah|jaguar|ocelot|tiger,ashs,0.520795808510145,0.9682661688810804,0.5137564545355038,verified_v1
dinov2_vitb14,1,5,12,cheetah|jaguar|lion|ocelot|tiger,energy,0.8631102080981015,0.7161389961389961,0.7215187339142242,verified_v1
dinov2_vitb14,1,4,64,leopard|puma|serval|tiger,openmax,0.8610241296145368,0.6883209935514688,0.8023093508303952,verified_v1
dinov2_vitb14,0,4,30,cheetah|lion|serval|tiger,knn,0.877965321780911,0.8334092980856882,0.7868351722190017,verified_v1
dinov2_vitl14,1,5,8,cheetah|jaguar|leopard|puma|tiger,gradnorm,0.8970421741288515,0.5510433386837881,0.7897395953379862,verified_v1
dinov2_vitb14,2,4,46,jaguar|lion|ocelot|serval,ashp,0.5334617156371546,0.9620556655894924,0.5529484034093423,verified_v1
dinov2_vitb14,1,5,53,leopard|lion|puma|serval|tiger,knn,0.7364075591509754,0.95750609543713,0.4726745787299509,verified_v1
dinov2_vitl14,2,4,41,jaguar|leopard|ocelot|tiger,rsn_paper,0.9162157834843572,0.412896174863388,0.8979787587889593,verified_v1
dinov2_vitb14,0,5,25,cheetah|leopard|lion|serval|tiger,mahalanobispp,0.7814788075975428,0.8904070185531425,0.6158088395059417,verified_v1
dinov2_vitl14,1,4,7,cheetah|jaguar|lion|serval,energy,0.8877615815330071,0.6601180781758957,0.867240570819139,verified_v1
dinov2_vitb14,1,4,11,cheetah|jaguar|ocelot|tiger,dice,0.7680044295537501,0.833315032392665,0.7476155607657275,verified_v1
dinov2_vitl14,2,5,35,jaguar|leopard|lion|ocelot|puma,mahalanobispp,0.9400947912028724,0.3316582914572864,0.8842429777643319,verified_v1
dinov2_vitl14,1,5,8,cheetah|jaguar|leopard|puma|tiger,kl_matching,0.8464655870354104,0.6173354735152488,0.7576058183974428,verified_v1
dinov2_vitl14,0,4,26,cheetah|lion|ocelot|serval,knn,0.916990453513528,0.4771461595040454,0.9054449923250792,verified_v1
dinov2_vitb14,2,5,39,jaguar|leopard|lion|puma|tiger,ashp,0.4943677638068865,0.98664471276985,0.2848681864941587,verified_v1
dinov2_vitb14,1,5,12,cheetah|jaguar|lion|ocelot|tiger,entropy,0.86476227870901,0.7237065637065637,0.7225133142701127,verified_v1
dinov2_vitb14,1,4,11,cheetah|jaguar|ocelot|tiger,energy,0.8625104442001139,0.6985835071922697,0.8337460244263761,verified_v1
dinov2_vitb14,1,4,64,leopard|puma|serval|tiger,react,0.8732460560041575,0.7754955815619775,0.7908148908083081,verified_v1
dinov2_vitl14,2,5,35,jaguar|leopard|lion|ocelot|puma,maxlogit,0.7409616742035711,0.8317393418706436,0.5788083842022128,verified_v1
dinov2_vitb14,2,4,46,jaguar|lion|ocelot|serval,ashs,0.4150090930942204,0.970082351714792,0.4864177403899638,verified_v1
dinov2_vitb14,0,5,25,cheetah|leopard|lion|serval|tiger,maxlogit,0.8472268890208259,0.7455774485833453,0.7247120083719663,verified_v1
dinov2_vitl14,1,5,49,jaguar|ocelot|puma|serval|tiger,mahalanobispp,0.8392656500453038,0.8758815232722144,0.6426857630691853,verified_v1
dinov2_vitl14,1,4,7,cheetah|jaguar|lion|serval,entropy,0.8892537237800047,0.6531962540716613,0.8681405701425647,verified_v1
dinov2_vitl14,2,5,35,jaguar|leopard|lion|ocelot|puma,msp,0.7467316296065968,0.8323877451775004,0.5816891653356286,verified_v1
dinov2_vitl14,2,4,41,jaguar|leopard|ocelot|tiger,rsn_reported,0.933223008011402,0.4819672131147541,0.8845298909851569,verified_v1
dinov2_vitb14,1,5,53,leopard|lion|puma|serval|tiger,mahalanobis,0.6818178301076199,0.9503657262277952,0.416360018377256,verified_v1
dinov2_vitb14,0,4,30,cheetah|lion|serval|tiger,mahalanobis,0.831923598863171,0.8891294439380127,0.7340945233860595,verified_v1
dinov2_vitb14,0,5,25,cheetah|leopard|lion|serval|tiger,msp,0.847768704844885,0.7540629943909104,0.7248050509650483,verified_v1
dinov2_vitb14,2,5,39,jaguar|leopard|lion|puma|tiger,ashs,0.5053127987811916,0.8993779729235273,0.3493975547275268,verified_v1
dinov2_vitb14,1,4,11,cheetah|jaguar|ocelot|tiger,entropy,0.8657387095108122,0.7037443724607445,0.8356031376028639,verified_v1
dinov2_vitb14,1,5,12,cheetah|jaguar|lion|ocelot|tiger,gen,0.8637434944456737,0.7166023166023165,0.7219076174594944,verified_v1
dinov2_vitl14,1,5,49,jaguar|ocelot|puma|serval|tiger,maxlogit,0.7951716164366074,0.9069111424541608,0.583900647135007,verified_v1
dinov2_vitb14,2,4,46,jaguar|lion|ocelot|serval,dice,0.6669339683644335,0.9136870634837904,0.6545904044440276,verified_v1
dinov2_vitl14,1,4,7,cheetah|jaguar|lion|serval,gen,0.8885305629267364,0.65625,0.8677477979477823,verified_v1
dinov2_vitb14,1,4,64,leopard|puma|serval|tiger,rmd,0.8265849167089248,0.6729161690948173,0.7925269288944493,verified_v1
dinov2_vitl14,2,5,35,jaguar|leopard|lion|ocelot|puma,nci,0.7905283360656661,0.7620359863835305,0.6365046809761371,verified_v1
dinov2_vitb14,0,5,25,cheetah|leopard|lion|serval|tiger,nci,0.8036207983036602,0.7921760391198044,0.6814454657646806,verified_v1
dinov2_vitl14,1,5,49,jaguar|ocelot|puma|serval|tiger,msp,0.7948465141727654,0.906284281460586,0.5837680836083867,verified_v1
dinov2_vitl14,2,4,41,jaguar|leopard|ocelot|tiger,scale,0.7436612086996568,0.8357377049180328,0.711850254991133,verified_v1
dinov2_vitb14,1,4,11,cheetah|jaguar|ocelot|tiger,gen,0.8640821381792214,0.702097287800593,0.8346331310819451,verified_v1
dinov2_vitb14,2,5,39,jaguar|leopard|lion|puma|tiger,dice,0.8191521761340308,0.8249176728869374,0.5929675310035092,verified_v1
dinov2_vitb14,1,5,12,cheetah|jaguar|lion|ocelot|tiger,gradnorm,0.8616889598003399,0.7096525096525097,0.7193781053961918,verified_v1
dinov2_vitb14,0,5,25,cheetah|leopard|lion|serval|tiger,openmax,0.8376538915881069,0.7425571695670934,0.7144758894425538,verified_v1
dinov2_vitl14,2,5,35,jaguar|leopard|lion|ocelot|puma,openmax,0.8072098085114482,0.7965634624736586,0.6374634103079065,verified_v1
dinov2_vitl14,0,4,26,cheetah|lion|ocelot|serval,mahalanobis,0.9060168231631556,0.50814332247557,0.8835369461846518,verified_v1
dinov2_vitb14,0,4,30,cheetah|lion|serval|tiger,mahalanobispp,0.8290811263302089,0.8878760255241568,0.7315496669477373,verified_v1
dinov2_vitb14,2,4,46,jaguar|lion|ocelot|serval,energy,0.8777057868644205,0.5185030751589701,0.8858389564543555,verified_v1
dinov2_vitl14,1,5,49,jaguar|ocelot|puma|serval|tiger,nci,0.7666990897903116,0.876038238520608,0.5852342819873425,verified_v1
dinov2_vitl14,1,4,7,cheetah|jaguar|lion|serval,gradnorm,0.8872890637329274,0.6740635179153095,0.8653845065580682,verified_v1
dinov2_vitb14,1,4,64,leopard|puma|serval|tiger,rsn_paper,0.8020252026143547,0.8594459039885359,0.7024925480175721,verified_v1
dinov2_vitb14,1,4,11,cheetah|jaguar|ocelot|tiger,gradnorm,0.8680983901363468,0.7026463160206434,0.835987016476013,verified_v1
dinov2_vitb14,0,4,30,cheetah|lion|serval|tiger,maxlogit,0.917910692699457,0.5481996353691887,0.8860054189642698,verified_v1
dinov2_vitb14,2,5,39,jaguar|leopard|lion|puma|tiger,energy,0.743525247632943,0.74807903402854,0.5700181944000309,verified_v1
dinov2_vitb14,1,5,53,leopard|lion|puma|serval|tiger,mahalanobispp,0.6719036808972276,0.9510623476140716,0.4075372078047471,verified_v1
dinov2_vitb14,1,5,12,cheetah|jaguar|lion|ocelot|tiger,kl_matching,0.8468713057575044,0.6730501930501931,0.7224243217356157,verified_v1
dinov2_vitb14,0,5,25,cheetah|leopard|lion|serval|tiger,react,0.6701051634278639,0.9171580612685172,0.5180972109372647,verified_v1
dinov2_vitl14,1,5,49,jaguar|ocelot|puma|serval|tiger,openmax,0.7955661639723699,0.873217364049522,0.6000424736361885,verified_v1
dinov2_vitl14,2,5,35,jaguar|leopard|lion|ocelot|puma,react,0.6190746480722619,0.8761549683903388,0.4649040998499507,verified_v1
dinov2_vitb14,2,4,46,jaguar|lion|ocelot|serval,entropy,0.8793490324256646,0.5176691337433545,0.8866747858918619,verified_v1
dinov2_vitl14,1,4,7,cheetah|jaguar|lion|serval,kl_matching,0.8493098372421003,0.661950325732899,0.8518258777218498,verified_v1
dinov2_vitb14,1,4,11,cheetah|jaguar|ocelot|tiger,kl_matching,0.8525298471500021,0.6014055122433293,0.8472271943793246,verified_v1
dinov2_vitb14,0,4,30,cheetah|lion|serval|tiger,msp,0.91748035908621,0.560278030993619,0.8847984438899927,verified_v1
dinov2_vitb14,1,5,53,leopard|lion|puma|serval|tiger,maxlogit,0.8499198935231445,0.7168234064785789,0.6634598588338076,verified_v1
dinov2_vitb14,2,5,39,jaguar|leopard|lion|puma|tiger,entropy,0.7525400047624663,0.747896084888401,0.5745903953875573,verified_v1
dinov2_vitl14,1,5,49,jaguar|ocelot|puma|serval|tiger,react,0.5978785674930207,0.9996865695032128,0.3735594076940286,verified_v1
dinov2_vitb14,1,4,64,leopard|puma|serval|tiger,rsn_reported,0.8237504028331367,0.8078576546453308,0.7402832490645112,verified_v1
dinov2_vitb14,2,4,46,jaguar|lion|ocelot|serval,gen,0.8785222932790707,0.5181903471281143,0.886305407551419,verified_v1
dinov2_vitl14,2,4,41,jaguar|leopard|ocelot|tiger,vim,0.9223647282057496,0.6276502732240438,0.8681325667845653,verified_v1
dinov2_vitb14,1,5,53,leopard|lion|puma|serval|tiger,msp,0.8503696946953021,0.7150818530128875,0.6647324421575459,verified_v1
dinov2_vitb14,0,4,30,cheetah|lion|serval|tiger,nci,0.8752593742155813,0.7283500455788514,0.8105626675836612,verified_v1
dinov2_vitb14,2,5,39,jaguar|leopard|lion|puma|tiger,gen,0.7465416581389909,0.7495426271496524,0.5714355866503764,verified_v1
dinov2_vitl14,0,4,26,cheetah|lion|ocelot|serval,mahalanobispp,0.9039010352542968,0.5128717032678365,0.881500420382373,verified_v1
dinov2_vitb14,1,4,64,leopard|puma|serval|tiger,scale,0.879015243484687,0.6085502746596608,0.8372449143066374,verified_v1
dinov2_vitb14,0,5,25,cheetah|leopard|lion|serval|tiger,rmd,0.8271915009155458,0.7163814180929096,0.7376040267469901,verified_v1
dinov2_vitb14,2,4,46,jaguar|lion|ocelot|serval,gradnorm,0.8763180578673585,0.5343479620556656,0.8831165459343084,verified_v1
dinov2_vitb14,1,5,53,leopard|lion|puma|serval|tiger,nci,0.739033884498955,0.9348659003831418,0.4982818112434095,verified_v1
dinov2_vitl14,2,4,42,jaguar|leopard|puma|serval,ashb,0.5237420831010068,0.9713491554415224,0.5351407886462919,verified_v1
dinov2_vitl14,0,4,26,cheetah|lion|ocelot|serval,maxlogit,0.9115210144997832,0.530419249763581,0.8956108174629792,verified_v1
dinov2_vitb14,0,4,30,cheetah|lion|serval|tiger,openmax,0.915476053350376,0.5721285323609845,0.8772139589391486,verified_v1
dinov2_vitb14,2,5,39,jaguar|leopard|lion|puma|tiger,gradnorm,0.7574301854231131,0.765459202341749,0.5692735725413903,verified_v1
dinov2_vitl14,2,5,35,jaguar|leopard|lion|ocelot|puma,rmd,0.8273137184204564,0.7921867401523748,0.6605853778228026,verified_v1
dinov2_vitb14,2,4,46,jaguar|lion|ocelot|serval,kl_matching,0.8497041651600719,0.5553007401230063,0.8660557311778432,verified_v1
dinov2_vitl14,1,4,60,leopard|lion|serval|tiger,knn,0.824477318224682,0.8900677200902934,0.7375888134913368,verified_v1
dinov2_vitb14,0,5,25,cheetah|leopard|lion|serval|tiger,rsn_paper,0.8252020285292891,0.7953401409463541,0.6775899780869746,verified_v1
dinov2_vitl14,2,4,42,jaguar|leopard|puma|serval,ashp,0.6425324463715847,0.9208894590549498,0.6390387938531954,verified_v1
dinov2_vitb14,1,5,53,leopard|lion|puma|serval|tiger,openmax,0.8153422536510779,0.7847439916405433,0.6156811602938872,verified_v1
dinov2_vitl14,1,5,49,jaguar|ocelot|puma|serval|tiger,rmd,0.7001975281078798,0.8001880582980724,0.5776738314333125,verified_v1
dinov2_vitl14,0,4,26,cheetah|lion|ocelot|serval,msp,0.9110388844597858,0.5380897341599243,0.8945519139074951,verified_v1
dinov2_vitb14,2,5,39,jaguar|leopard|lion|puma|tiger,kl_matching,0.7782348500821733,0.8051591657519209,0.5700242898427621,verified_v1
dinov2_vitb14,1,4,64,leopard|puma|serval|tiger,vim,0.7581305434408749,0.9343205158824934,0.6434051525633171,verified_v1
dinov2_vitb14,0,4,30,cheetah|lion|serval|tiger,react,0.7351580252632344,0.9227438468550592,0.6655780773781006,verified_v1
dinov2_vitl14,2,5,35,jaguar|leopard|lion|ocelot|puma,rsn_paper,0.9626243967019256,0.185929648241206,0.9355735159785562,verified_v1
dinov2_vitl14,0,5,22,cheetah|leopard|lion|ocelot|tiger,knn,0.8380164261199391,0.7380766223612197,0.6884451288572606,verified_v1
dinov2_vitl14,2,4,42,jaguar|leopard|puma|serval,ashs,0.588075270279219,0.9450502458841138,0.5811069098120706,verified_v1
dinov2_vitb14,1,5,53,leopard|lion|puma|serval|tiger,react,0.7689530227236677,0.9329501915708812,0.5235905113723032,verified_v1
dinov2_vitl14,0,4,26,cheetah|lion|ocelot|serval,nci,0.912548623545034,0.5951455290532731,0.873222587646199,verified_v1
dinov2_vitb14,1,4,65,lion|ocelot|puma|serval,ashb,0.6262679958725682,0.8616815655955545,0.5983145945323278,verified_v1
dinov2_vitb14,0,5,25,cheetah|leopard|lion|serval|tiger,rsn_reported,0.8154539195697761,0.8699841794908673,0.6491363650013882,verified_v1
dinov2_vitl14,1,5,49,jaguar|ocelot|puma|serval|tiger,rsn_paper,0.7971326544754885,0.876038238520608,0.587895383165693,verified_v1
dinov2_vitl14,2,4,42,jaguar|leopard|puma|serval,dice,0.811614995802775,0.7168056446440025,0.7990795873242461,verified_v1
dinov2_vitb14,1,4,65,lion|ocelot|puma|serval,ashp,0.3704549298484427,0.9845373278569702,0.3793667369663106,verified_v1
dinov2_vitl14,2,5,35,jaguar|leopard|lion|ocelot|puma,rsn_reported,0.9578183994560712,0.2397471227103258,0.920573649739919,verified_v1
dinov2_vitl14,0,4,26,cheetah|lion|ocelot|serval,openmax,0.9057399733801884,0.5783335084585478,0.8853629041928353,verified_v1
dinov2_vitb14,0,4,30,cheetah|lion|serval|tiger,rmd,0.8874661925888128,0.5730401093892434,0.8665652612283944,verified_v1
dinov2_vitb14,0,5,25,cheetah|leopard|lion|serval|tiger,scale,0.824018382323414,0.7729037825399109,0.7031092320395199,verified_v1
dinov2_vitl14,1,4,60,leopard|lion|serval|tiger,mahalanobis,0.8071170343657956,0.927313769751693,0.7132230139809761,verified_v1
dinov2_vitl14,1,5,8,cheetah|jaguar|leopard|puma|tiger,knn,0.894418671866505,0.6547351524879614,0.7358311601554461,verified_v1
dinov2_vitl14,2,4,42,jaguar|leopard|puma|serval,energy,0.8113355116846382,0.8230703442377593,0.7697160753078953,verified_v1
dinov2_vitl14,2,5,35,jaguar|leopard|lion|ocelot|puma,scale,0.7253728140803316,0.8356297617117847,0.569554095574432,verified_v1
dinov2_vitb14,1,4,65,lion|ocelot|puma|serval,ashs,0.4866934157827228,0.9638801642908916,0.448269531494072,verified_v1
dinov2_vitl14,0,5,22,cheetah|leopard|lion|ocelot|tiger,mahalanobis,0.8284938033014426,0.8050039093041439,0.6608209596317441,verified_v1
dinov2_vitl14,1,5,49,jaguar|ocelot|puma|serval|tiger,rsn_reported,0.8547657009481446,0.6658830904246983,0.6888816246154554,verified_v1
dinov2_vitb14,1,5,53,leopard|lion|puma|serval|tiger,rmd,0.7739341528658373,0.7490421455938697,0.6157336743474784,verified_v1
