scope,method_a,method_b,metric,cluster_unit,n_clusters,mean_effect,ci_low,ci_high,permutation_p,good_rate
id_size=2,rsn_class_std_huber_k150,rsn_k100,FPR95,id_set_after_seed_backbone_mean,28,-0.005846311380500616,-0.009643800244372733,-0.0019363932526202416,0.0059994000599940004,0.17857142857142858
id_size=3,rsn_class_std_huber_k150,rsn_k100,FPR95,id_set_after_seed_backbone_mean,0,,,,,
id_size=4,rsn_class_std_huber_k150,rsn_k100,FPR95,id_set_after_seed_backbone_mean,70,0.004714507182888011,0.0013125031751384394,0.008443678332888088,0.012798720127987202,0.5285714285714286
id_size=5,rsn_class_std_huber_k150,rsn_k100,FPR95,id_set_after_seed_backbone_mean,0,,,,,
id_size=6,rsn_class_std_huber_k150,rsn_k100,FPR95,id_set_after_seed_backbone_mean,0,,,,,
id_size=7,rsn_class_std_huber_k150,rsn_k100,FPR95,id_set_after_seed_backbone_mean,8,0.01813428069865254,-0.0024795634950803866,0.046006253957599164,0.23977602239776022,0.5
m2_m7_equal_weight,rsn_class_std_huber_k150,rsn_k100,FPR95,id_set_stratified_by_id_size,106,0.005667492167013312,-0.0014699130620122697,0.015191166765051283,0.09469053094690531,0.4339622641509434
id_size=2,rsn_class_std_huber_k150,rsn_k100,AUPR_OUT,id_set_after_seed_backbone_mean,28,-0.0008335685682692585,-0.0011205307584331076,-0.0005424580089190258,9.999000099990002e-05,0.14285714285714285
id_size=3,rsn_class_std_huber_k150,rsn_k100,AUPR_OUT,id_set_after_seed_backbone_mean,0,,,,,
id_size=4,rsn_class_std_huber_k150,rsn_k100,AUPR_OUT,id_set_after_seed_backbone_mean,70,-0.0010051765664259524,-0.0017555335462383556,-0.0002533192700436439,0.0122987701229877,0.32857142857142857
id_size=5,rsn_class_std_huber_k150,rsn_k100,AUPR_OUT,id_set_after_seed_backbone_mean,0,,,,,
id_size=6,rsn_class_std_huber_k150,rsn_k100,AUPR_OUT,id_set_after_seed_backbone_mean,0,,,,,
id_size=7,rsn_class_std_huber_k150,rsn_k100,AUPR_OUT,id_set_after_seed_backbone_mean,8,7.377420467887625e-05,-0.006853886210252696,0.00766479844581903,0.9833016698330167,0.375
m2_m7_equal_weight,rsn_class_std_huber_k150,rsn_k100,AUPR_OUT,id_set_stratified_by_id_size,106,-0.0005883236433387782,-0.0029728100634910516,0.0019440479690087495,0.021897810218978103,0.2830188679245283
id_size=2,rsn_class_std_huber_k150,rsn_k100,AUPR_OUT_BALANCED,id_set_after_seed_backbone_mean,28,-0.0023812679859187085,-0.003119020465347104,-0.0016286094847043128,9.999000099990002e-05,0.14285714285714285
id_size=3,rsn_class_std_huber_k150,rsn_k100,AUPR_OUT_BALANCED,id_set_after_seed_backbone_mean,0,,,,,
id_size=4,rsn_class_std_huber_k150,rsn_k100,AUPR_OUT_BALANCED,id_set_after_seed_backbone_mean,70,-0.001097819696128339,-0.001862373732049548,-0.00032766547348261514,0.0071992800719928,0.35714285714285715
id_size=5,rsn_class_std_huber_k150,rsn_k100,AUPR_OUT_BALANCED,id_set_after_seed_backbone_mean,0,,,,,
id_size=6,rsn_class_std_huber_k150,rsn_k100,AUPR_OUT_BALANCED,id_set_after_seed_backbone_mean,0,,,,,
id_size=7,rsn_class_std_huber_k150,rsn_k100,AUPR_OUT_BALANCED,id_set_after_seed_backbone_mean,8,-0.00019949227384169228,-0.003362246305946191,0.0034260220852411092,0.913008699130087,0.375
m2_m7_equal_weight,rsn_class_std_huber_k150,rsn_k100,AUPR_OUT_BALANCED,id_set_stratified_by_id_size,106,-0.00122619331862958,-0.0023679356300477187,5.934575043952652e-05,9.999000099990002e-05,0.3018867924528302
id_size=2,rsn_class_std_huber_k150,rsn_k25,AUROC,id_set_after_seed_backbone_mean,28,0.0014614497023477905,-0.001098852979833976,0.004038270461114583,0.29647035296470353,0.6071428571428571
id_size=3,rsn_class_std_huber_k150,rsn_k25,AUROC,id_set_after_seed_backbone_mean,0,,,,,
id_size=4,rsn_class_std_huber_k150,rsn_k25,AUROC,id_set_after_seed_backbone_mean,70,0.0035116040062236906,0.0015714159210469519,0.005439724627297422,0.0007999200079992001,0.6428571428571429
id_size=5,rsn_class_std_huber_k150,rsn_k25,AUROC,id_set_after_seed_backbone_mean,0,,,,,
id_size=6,rsn_class_std_huber_k150,rsn_k25,AUROC,id_set_after_seed_backbone_mean,0,,,,,
id_size=7,rsn_class_std_huber_k150,rsn_k25,AUROC,id_set_after_seed_backbone_mean,8,0.0028007022006150224,-0.009367351128810984,0.015575470582628951,0.68003199680032,0.625
m2_m7_equal_weight,rsn_class_std_huber_k150,rsn_k25,AUROC,id_set_stratified_by_id_size,106,0.0025912519697288343,-0.0015175479708953812,0.006819138691685824,0.0010998900109989002,0.6320754716981132
id_size=2,rsn_class_std_huber_k150,rsn_k25,FPR95,id_set_after_seed_backbone_mean,28,-0.01768130034359158,-0.03391307675805936,-0.00028870745402528435,0.054594540545945404,0.25
id_size=3,rsn_class_std_huber_k150,rsn_k25,FPR95,id_set_after_seed_backbone_mean,0,,,,,
id_size=4,rsn_class_std_huber_k150,rsn_k25,FPR95,id_set_after_seed_backbone_mean,70,0.011739751884961675,-0.0014948070745882127,0.025434559078384485,0.09479052094790522,0.4714285714285714
id_size=5,rsn_class_std_huber_k150,rsn_k25,FPR95,id_set_after_seed_backbone_mean,0,,,,,
id_size=6,rsn_class_std_huber_k150,rsn_k25,FPR95,id_set_after_seed_backbone_mean,0,,,,,
id_size=7,rsn_class_std_huber_k150,rsn_k25,FPR95,id_set_after_seed_backbone_mean,8,0.04817032293279325,-0.03276807383078386,0.14608264247150277,0.5027497250274973,0.25
m2_m7_equal_weight,rsn_class_std_huber_k150,rsn_k25,FPR95,id_set_stratified_by_id_size,106,0.014076258158054447,-0.01410223141982335,0.04758184223205785,0.30256974302569745,0.39622641509433965
id_size=2,rsn_class_std_huber_k150,rsn_k25,AUPR_OUT,id_set_after_seed_backbone_mean,28,-0.0012372866407365645,-0.0029787357493548886,0.0006819603373869767,0.1947805219478052,0.35714285714285715
id_size=3,rsn_class_std_huber_k150,rsn_k25,AUPR_OUT,id_set_after_seed_backbone_mean,0,,,,,
id_size=4,rsn_class_std_huber_k150,rsn_k25,AUPR_OUT,id_set_after_seed_backbone_mean,70,0.0018326371972737022,-0.001911191342892271,0.0057746281487818536,0.3554644535546445,0.5428571428571428
id_size=5,rsn_class_std_huber_k150,rsn_k25,AUPR_OUT,id_set_after_seed_backbone_mean,0,,,,,
id_size=6,rsn_class_std_huber_k150,rsn_k25,AUPR_OUT,id_set_after_seed_backbone_mean,0,,,,,
id_size=7,rsn_class_std_huber_k150,rsn_k25,AUPR_OUT,id_set_after_seed_backbone_mean,8,0.012140830780188018,-0.01863226059531313,0.04796537481875095,0.6484351564843516,0.5
m2_m7_equal_weight,rsn_class_std_huber_k150,rsn_k25,AUPR_OUT,id_set_stratified_by_id_size,106,0.004245393778908385,-0.006280007243819926,0.015917009701341606,0.35176482351764826,0.49056603773584906
id_size=2,rsn_class_std_huber_k150,rsn_k25,AUPR_OUT_BALANCED,id_set_after_seed_backbone_mean,28,-0.0036358425501465705,-0.008197483828984192,0.001190412787108251,0.14458554144585542,0.2857142857142857
id_size=3,rsn_class_std_huber_k150,rsn_k25,AUPR_OUT_BALANCED,id_set_after_seed_backbone_mean,0,,,,,
id_size=4,rsn_class_std_huber_k150,rsn_k25,AUPR_OUT_BALANCED,id_set_after_seed_backbone_mean,70,0.0017073691350674364,-0.0019921696643129556,0.0054283298755740126,0.36106389361063895,0.5428571428571428
id_size=5,rsn_class_std_huber_k150,rsn_k25,AUPR_OUT_BALANCED,id_set_after_seed_backbone_mean,0,,,,,
id_size=6,rsn_class_std_huber_k150,rsn_k25,AUPR_OUT_BALANCED,id_set_after_seed_backbone_mean,0,,,,,
id_size=7,rsn_class_std_huber_k150,rsn_k25,AUPR_OUT_BALANCED,id_set_after_seed_backbone_mean,8,0.0022584329398668817,-0.015019394613062953,0.02096668667859382,0.8048195180481952,0.375
m2_m7_equal_weight,rsn_class_std_huber_k150,rsn_k25,AUPR_OUT_BALANCED,id_set_stratified_by_id_size,106,0.00010998650826258255,-0.0059521732188235095,0.0069266044875972285,0.82991700829917,0.46226415094339623
id_size=2,rsn_class_std_huber_k150,rsn_k300,AUROC,id_set_after_seed_backbone_mean,28,0.00046770377555750177,-0.000284875093847526,0.0012202607934166977,0.23737626237376264,0.5714285714285714
id_size=3,rsn_class_std_huber_k150,rsn_k300,AUROC,id_set_after_seed_backbone_mean,0,,,,,
id_size=4,rsn_class_std_huber_k150,rsn_k300,AUROC,id_set_after_seed_backbone_mean,70,-0.000780744913441659,-0.001367947695729962,-0.00017251502527669974,0.012398760123987601,0.38571428571428573
id_size=5,rsn_class_std_huber_k150,rsn_k300,AUROC,id_set_after_seed_backbone_mean,0,,,,,
id_size=6,rsn_class_std_huber_k150,rsn_k300,AUROC,id_set_after_seed_backbone_mean,0,,,,,
id_size=7,rsn_class_std_huber_k150,rsn_k300,AUROC,id_set_after_seed_backbone_mean,8,-0.00016378122945673795,-0.003525432823246355,0.003303542342326095,0.9165083491650835,0.375
m2_m7_equal_weight,rsn_class_std_huber_k150,rsn_k300,AUROC,id_set_stratified_by_id_size,106,-0.00015894078911363172,-0.0013323834802646784,0.0010531845318178775,0.12838716128387162,0.4339622641509434
id_size=2,rsn_class_std_huber_k150,rsn_k300,FPR95,id_set_after_seed_backbone_mean,28,0.01903679932817994,0.013140038526909486,0.025326791722594347,9.999000099990002e-05,0.8928571428571429
id_size=3,rsn_class_std_huber_k150,rsn_k300,FPR95,id_set_after_seed_backbone_mean,0,,,,,
id_size=4,rsn_class_std_huber_k150,rsn_k300,FPR95,id_set_after_seed_backbone_mean,70,0.0057642644699652835,0.002113012070213165,0.009305290313744904,0.0032996700329967,0.7285714285714285
id_size=5,rsn_class_std_huber_k150,rsn_k300,FPR95,id_set_after_seed_backbone_mean,0,,,,,
id_size=6,rsn_class_std_huber_k150,rsn_k300,FPR95,id_set_after_seed_backbone_mean,0,,,,,
id_size=7,rsn_class_std_huber_k150,rsn_k300,FPR95,id_set_after_seed_backbone_mean,8,0.007150147200640071,0.0007533545205464289,0.014146374453751961,0.07549245075492451,0.75
m2_m7_equal_weight,rsn_class_std_huber_k150,rsn_k300,FPR95,id_set_stratified_by_id_size,106,0.010650403666261766,0.007475980535750875,0.014014965330133229,9.999000099990002e-05,0.7735849056603774
id_size=2,rsn_class_std_huber_k150,rsn_k300,AUPR_OUT,id_set_after_seed_backbone_mean,28,0.0018323970835632086,0.00132212244681167,0.0023456693096301066,9.999000099990002e-05,0.9642857142857143
id_size=3,rsn_class_std_huber_k150,rsn_k300,AUPR_OUT,id_set_after_seed_backbone_mean,0,,,,,
id_size=4,rsn_class_std_huber_k150,rsn_k300,AUPR_OUT,id_set_after_seed_backbone_mean,70,0.0020990313898256482,0.0010040528012650442,0.0031609112354629796,0.0006999300069993001,0.6857142857142857
id_size=5,rsn_class_std_huber_k150,rsn_k300,AUPR_OUT,id_set_after_seed_backbone_mean,0,,,,,
id_size=6,rsn_class_std_huber_k150,rsn_k300,AUPR_OUT,id_set_after_seed_backbone_mean,0,,,,,
id_size=7,rsn_class_std_huber_k150,rsn_k300,AUPR_OUT,id_set_after_seed_backbone_mean,8,0.0021674270786419866,-0.005576091423983472,0.010195679438394615,0.681031896810319,0.5
m2_m7_equal_weight,rsn_class_std_huber_k150,rsn_k300,AUPR_OUT,id_set_stratified_by_id_size,106,0.0020329518506769476,-0.0005495308086526352,0.004779549557391321,9.999000099990002e-05,0.7452830188679245
id_size=2,rsn_class_std_huber_k150,rsn_k300,AUPR_OUT_BALANCED,id_set_after_seed_backbone_mean,28,0.005259624112581178,0.003928098174228041,0.006604015356734511,9.999000099990002e-05,0.9642857142857143
id_size=3,rsn_class_std_huber_k150,rsn_k300,AUPR_OUT_BALANCED,id_set_after_seed_backbone_mean,0,,,,,
id_size=4,rsn_class_std_huber_k150,rsn_k300,AUPR_OUT_BALANCED,id_set_after_seed_backbone_mean,70,0.002314996556772481,0.0011552663172660416,0.0034905292209306757,0.00029997000299970003,0.6857142857142857
id_size=5,rsn_class_std_huber_k150,rsn_k300,AUPR_OUT_BALANCED,id_set_after_seed_backbone_mean,0,,,,,
id_size=6,rsn_class_std_huber_k150,rsn_k300,AUPR_OUT_BALANCED,id_set_after_seed_backbone_mean,0,,,,,
id_size=7,rsn_class_std_huber_k150,rsn_k300,AUPR_OUT_BALANCED,id_set_after_seed_backbone_mean,8,0.0011531347213670309,-0.0030848431918371723,0.005272297138343343,0.6183381661833817,0.5
m2_m7_equal_weight,rsn_class_std_huber_k150,rsn_k300,AUPR_OUT_BALANCED,id_set_stratified_by_id_size,106,0.0029092517969068967,0.0013544973584204837,0.004370331771553318,9.999000099990002e-05,0.7452830188679245
id_size=2,rsn_class_std_huber_k150,rsn_k50,AUROC,id_set_after_seed_backbone_mean,28,0.00020099494934509805,-0.001117276524520712,0.0015404371921719983,0.7793220677932207,0.5714285714285714
id_size=3,rsn_class_std_huber_k150,rsn_k50,AUROC,id_set_after_seed_backbone_mean,0,,,,,
id_size=4,rsn_class_std_huber_k150,rsn_k50,AUROC,id_set_after_seed_backbone_mean,70,0.0015545721495341745,0.0004930474166615256,0.0026387409415713514,0.007699230076992301,0.6
id_size=5,rsn_class_std_huber_k150,rsn_k50,AUROC,id_set_after_seed_backbone_mean,0,,,,,
id_size=6,rsn_class_std_huber_k150,rsn_k50,AUROC,id_set_after_seed_backbone_mean,0,,,,,
id_size=7,rsn_class_std_huber_k150,rsn_k50,AUROC,id_set_after_seed_backbone_mean,8,0.0010906891923526396,-0.00542136792869099,0.007555802175812202,0.7558244175582441,0.5
m2_m7_equal_weight,rsn_class_std_huber_k150,rsn_k50,AUROC,id_set_stratified_by_id_size,106,0.000948752097077304,-0.0012766651452993227,0.0031911698818375815,0.019098090190980903,0.5849056603773585
id_size=2,rsn_class_std_huber_k150,rsn_k50,FPR95,id_set_after_seed_backbone_mean,28,-0.017578325094624005,-0.02764214855832651,-0.006917526200743541,0.003999600039996,0.21428571428571427
id_size=3,rsn_class_std_huber_k150,rsn_k50,FPR95,id_set_after_seed_backbone_mean,0,,,,,
id_size=4,rsn_class_std_huber_k150,rsn_k50,FPR95,id_set_after_seed_backbone_mean,70,0.007874531438963554,-0.0002150525955892851,0.016078245428798543,0.06109389061093891,0.5714285714285714
id_size=5,rsn_class_std_huber_k150,rsn_k50,FPR95,id_set_after_seed_backbone_mean,0,,,,,
id_size=6,rsn_class_std_huber_k150,rsn_k50,FPR95,id_set_after_seed_backbone_mean,0,,,,,
id_size=7,rsn_class_std_huber_k150,rsn_k50,FPR95,id_set_after_seed_backbone_mean,8,0.04359453261501334,-0.010390127549381158,0.11137578988009104,0.37346265373462656,0.375
m2_m7_equal_weight,rsn_class_std_huber_k150,rsn_k50,FPR95,id_set_stratified_by_id_size,106,0.011296912986450962,-0.007297436333488346,0.03387239944704837,0.36706329367063295,0.46226415094339623
id_size=2,rsn_class_std_huber_k150,rsn_k50,AUPR_OUT,id_set_after_seed_backbone_mean,28,-0.001653132383429664,-0.0025000546584866006,-0.0007506669106772907,0.0014998500149985001,0.21428571428571427
id_size=3,rsn_class_std_huber_k150,rsn_k50,AUPR_OUT,id_set_after_seed_backbone_mean,0,,,,,
id_size=4,rsn_class_std_huber_k150,rsn_k50,AUPR_OUT,id_set_after_seed_backbone_mean,70,-0.0011134013441193556,-0.0032474486762450643,0.0011185127861234377,0.31656834316568344,0.44285714285714284
id_size=5,rsn_class_std_huber_k150,rsn_k50,AUPR_OUT,id_set_after_seed_backbone_mean,0,,,,,
id_size=6,rsn_class_std_huber_k150,rsn_k50,AUPR_OUT,id_set_after_seed_backbone_mean,0,,,,,
id_size=7,rsn_class_std_huber_k150,rsn_k50,AUPR_OUT,id_set_after_seed_backbone_mean,8,0.004189173022752174,-0.015375692529879482,0.027409929940313212,0.7933206679332067,0.375
m2_m7_equal_weight,rsn_class_std_huber_k150,rsn_k50,AUPR_OUT,id_set_stratified_by_id_size,106,0.0004742130984010516,-0.00602559599720991,0.008123391157184502,0.4704529547045295,0.37735849056603776
id_size=2,rsn_class_std_huber_k150,rsn_k50,AUPR_OUT_BALANCED,id_set_after_seed_backbone_mean,28,-0.004632619599454923,-0.006777954001812367,-0.002376871454351731,0.0011998800119988001,0.21428571428571427
id_size=3,rsn_class_std_huber_k150,rsn_k50,AUPR_OUT_BALANCED,id_set_after_seed_backbone_mean,0,,,,,
id_size=4,rsn_class_std_huber_k150,rsn_k50,AUPR_OUT_BALANCED,id_set_after_seed_backbone_mean,70,-0.001255850932981256,-0.003298410695000419,0.0008726734676290331,0.24967503249675033,0.44285714285714284
id_size=5,rsn_class_std_huber_k150,rsn_k50,AUPR_OUT_BALANCED,id_set_after_seed_backbone_mean,0,,,,,
id_size=6,rsn_class_std_huber_k150,rsn_k50,AUPR_OUT_BALANCED,id_set_after_seed_backbone_mean,0,,,,,
id_size=7,rsn_class_std_huber_k150,rsn_k50,AUPR_OUT_BALANCED,id_set_after_seed_backbone_mean,8,0.0006176962420891461,-0.009088314119215466,0.011718083617453337,0.9319068093190681,0.375
m2_m7_equal_weight,rsn_class_std_huber_k150,rsn_k50,AUPR_OUT_BALANCED,id_set_stratified_by_id_size,106,-0.0017569247634490112,-0.005103116636634143,0.0020973358280107993,0.026997300269973004,0.37735849056603776
id_size=2,rsn_class_std_huber_k150,rsn_tau1e1,AUROC,id_set_after_seed_backbone_mean,28,-7.1882247194995254e-06,-1.2518576018787945e-05,-2.488633860902731e-06,0.008399160083991601,0.2857142857142857
id_size=3,rsn_class_std_huber_k150,rsn_tau1e1,AUROC,id_set_after_seed_backbone_mean,0,,,,,
id_size=4,rsn_class_std_huber_k150,rsn_tau1e1,AUROC,id_set_after_seed_backbone_mean,70,-1.3086178561543047e-05,-1.6537353137694255e-05,-9.685138197409853e-06,9.999000099990002e-05,0.2
id_size=5,rsn_class_std_huber_k150,rsn_tau1e1,AUROC,id_set_after_seed_backbone_mean,0,,,,,
id_size=6,rsn_class_std_huber_k150,rsn_tau1e1,AUROC,id_set_after_seed_backbone_mean,0,,,,,
id_size=7,rsn_class_std_huber_k150,rsn_tau1e1,AUROC,id_set_after_seed_backbone_mean,8,-1.5261087956760143e-05,-3.80909467596503e-05,4.387066725719073e-06,0.3274672532746725,0.375
m2_m7_equal_weight,rsn_class_std_huber_k150,rsn_tau1e1,AUROC,id_set_stratified_by_id_size,106,-1.1845163745934239e-05,-1.974259688246693e-05,-5.042330374880561e-06,9.999000099990002e-05,0.2358490566037736
id_size=2,rsn_class_std_huber_k150,rsn_tau1e1,FPR95,id_set_after_seed_backbone_mean,28,-1.1989183606587212e-06,-3.994936801934493e-05,3.527885135351218e-05,0.9517048295170483,0.5714285714285714
id_size=3,rsn_class_std_huber_k150,rsn_tau1e1,FPR95,id_set_after_seed_backbone_mean,0,,,,,
id_size=4,rsn_class_std_huber_k150,rsn_tau1e1,FPR95,id_set_after_seed_backbone_mean,70,-3.0411485413216198e-05,-5.996111220628499e-05,-2.3413454984722556e-06,0.036196380361963806,0.42857142857142855
id_size=5,rsn_class_std_huber_k150,rsn_tau1e1,FPR95,id_set_after_seed_backbone_mean,0,,,,,
id_size=6,rsn_class_std_huber_k150,rsn_tau1e1,FPR95,id_set_after_seed_backbone_mean,0,,,,,
id_size=7,rsn_class_std_huber_k150,rsn_tau1e1,FPR95,id_set_after_seed_backbone_mean,8,-7.096932606105721e-05,-0.0001541983545207982,3.088179010965345e-06,0.2515748425157484,0.25
m2_m7_equal_weight,rsn_class_std_huber_k150,rsn_tau1e1,FPR95,id_set_stratified_by_id_size,106,-3.4193243278310714e-05,-6.543780052382802e-05,-4.128810088722187e-06,0.024697530246975304,0.4528301886792453
id_size=2,rsn_class_std_huber_k150,rsn_tau1e1,AUPR_OUT,id_set_after_seed_backbone_mean,28,-6.134090084999878e-06,-9.514284965821968e-06,-3.0275425024173044e-06,0.00019998000199980003,0.10714285714285714
id_size=3,rsn_class_std_huber_k150,rsn_tau1e1,AUPR_OUT,id_set_after_seed_backbone_mean,0,,,,,
id_size=4,rsn_class_std_huber_k150,rsn_tau1e1,AUPR_OUT,id_set_after_seed_backbone_mean,70,-2.135898755591022e-05,-2.6152036368243567e-05,-1.6911552482898296e-05,9.999000099990002e-05,0.07142857142857142
id_size=5,rsn_class_std_huber_k150,rsn_tau1e1,AUPR_OUT,id_set_after_seed_backbone_mean,0,,,,,
id_size=6,rsn_class_std_huber_k150,rsn_tau1e1,AUPR_OUT,id_set_after_seed_backbone_mean,0,,,,,
id_size=7,rsn_class_std_huber_k150,rsn_tau1e1,AUPR_OUT,id_set_after_seed_backbone_mean,8,-2.8293573825695417e-05,-6.323669033101985e-05,2.529162802727563e-06,0.21427857214278573,0.25
m2_m7_equal_weight,rsn_class_std_huber_k150,rsn_tau1e1,AUPR_OUT,id_set_stratified_by_id_size,106,-1.8595550488868503e-05,-3.0179633489703366e-05,-8.14421278737424e-06,9.999000099990002e-05,0.09433962264150944
id_size=2,rsn_class_std_huber_k150,rsn_tau1e1,AUPR_OUT_BALANCED,id_set_after_seed_backbone_mean,28,-1.4556011338094049e-05,-2.1347263525487314e-05,-7.976554454940639e-06,9.999000099990002e-05,0.10714285714285714
id_size=3,rsn_class_std_huber_k150,rsn_tau1e1,AUPR_OUT_BALANCED,id_set_after_seed_backbone_mean,0,,,,,
id_size=4,rsn_class_std_huber_k150,rsn_tau1e1,AUPR_OUT_BALANCED,id_set_after_seed_backbone_mean,70,-2.0300882507927926e-05,-2.4285863174716804e-05,-1.6505824968099684e-05,9.999000099990002e-05,0.07142857142857142
id_size=5,rsn_class_std_huber_k150,rsn_tau1e1,AUPR_OUT_BALANCED,id_set_after_seed_backbone_mean,0,,,,,
id_size=6,rsn_class_std_huber_k150,rsn_tau1e1,AUPR_OUT_BALANCED,id_set_after_seed_backbone_mean,0,,,,,
id_size=7,rsn_class_std_huber_k150,rsn_tau1e1,AUPR_OUT_BALANCED,id_set_after_seed_backbone_mean,8,-2.141520164780873e-05,-4.607873171378173e-05,8.370716074387885e-07,0.1695830416958304,0.25
m2_m7_equal_weight,rsn_class_std_huber_k150,rsn_tau1e1,AUPR_OUT_BALANCED,id_set_stratified_by_id_size,106,-1.8757365164610233e-05,-2.748597474670405e-05,-1.0985268397796652e-05,9.999000099990002e-05,0.09433962264150944
id_size=2,rsn_class_std_huber_k150,rsn_tau1e2,AUROC,id_set_after_seed_backbone_mean,28,0.0,0.0,0.0,1.0,0.0
id_size=3,rsn_class_std_huber_k150,rsn_tau1e2,AUROC,id_set_after_seed_backbone_mean,0,,,,,
id_size=4,rsn_class_std_huber_k150,rsn_tau1e2,AUROC,id_set_after_seed_backbone_mean,70,0.0,0.0,0.0,1.0,0.0
id_size=5,rsn_class_std_huber_k150,rsn_tau1e2,AUROC,id_set_after_seed_backbone_mean,0,,,,,
id_size=6,rsn_class_std_huber_k150,rsn_tau1e2,AUROC,id_set_after_seed_backbone_mean,0,,,,,
id_size=7,rsn_class_std_huber_k150,rsn_tau1e2,AUROC,id_set_after_seed_backbone_mean,8,0.0,0.0,0.0,1.0,0.0
m2_m7_equal_weight,rsn_class_std_huber_k150,rsn_tau1e2,AUROC,id_set_stratified_by_id_size,106,0.0,0.0,0.0,1.0,0.0
id_size=2,rsn_class_std_huber_k150,rsn_tau1e2,FPR95,id_set_after_seed_backbone_mean,28,0.0,0.0,0.0,1.0,0.0
id_size=3,rsn_class_std_huber_k150,rsn_tau1e2,FPR95,id_set_after_seed_backbone_mean,0,,,,,
id_size=4,rsn_class_std_huber_k150,rsn_tau1e2,FPR95,id_set_after_seed_backbone_mean,70,0.0,0.0,0.0,1.0,0.0
id_size=5,rsn_class_std_huber_k150,rsn_tau1e2,FPR95,id_set_after_seed_backbone_mean,0,,,,,
id_size=6,rsn_class_std_huber_k150,rsn_tau1e2,FPR95,id_set_after_seed_backbone_mean,0,,,,,
id_size=7,rsn_class_std_huber_k150,rsn_tau1e2,FPR95,id_set_after_seed_backbone_mean,8,0.0,0.0,0.0,1.0,0.0
m2_m7_equal_weight,rsn_class_std_huber_k150,rsn_tau1e2,FPR95,id_set_stratified_by_id_size,106,0.0,0.0,0.0,1.0,0.0
id_size=2,rsn_class_std_huber_k150,rsn_tau1e2,AUPR_OUT,id_set_after_seed_backbone_mean,28,0.0,0.0,0.0,1.0,0.0
id_size=3,rsn_class_std_huber_k150,rsn_tau1e2,AUPR_OUT,id_set_after_seed_backbone_mean,0,,,,,
id_size=4,rsn_class_std_huber_k150,rsn_tau1e2,AUPR_OUT,id_set_after_seed_backbone_mean,70,0.0,0.0,0.0,1.0,0.0
id_size=5,rsn_class_std_huber_k150,rsn_tau1e2,AUPR_OUT,id_set_after_seed_backbone_mean,0,,,,,
id_size=6,rsn_class_std_huber_k150,rsn_tau1e2,AUPR_OUT,id_set_after_seed_backbone_mean,0,,,,,
id_size=7,rsn_class_std_huber_k150,rsn_tau1e2,AUPR_OUT,id_set_after_seed_backbone_mean,8,0.0,0.0,0.0,1.0,0.0
m2_m7_equal_weight,rsn_class_std_huber_k150,rsn_tau1e2,AUPR_OUT,id_set_stratified_by_id_size,106,0.0,0.0,0.0,1.0,0.0
id_size=2,rsn_class_std_huber_k150,rsn_tau1e2,AUPR_OUT_BALANCED,id_set_after_seed_backbone_mean,28,0.0,0.0,0.0,1.0,0.0
id_size=3,rsn_class_std_huber_k150,rsn_tau1e2,AUPR_OUT_BALANCED,id_set_after_seed_backbone_mean,0,,,,,
id_size=4,rsn_class_std_huber_k150,rsn_tau1e2,AUPR_OUT_BALANCED,id_set_after_seed_backbone_mean,70,0.0,0.0,0.0,1.0,0.0
id_size=5,rsn_class_std_huber_k150,rsn_tau1e2,AUPR_OUT_BALANCED,id_set_after_seed_backbone_mean,0,,,,,
id_size=6,rsn_class_std_huber_k150,rsn_tau1e2,AUPR_OUT_BALANCED,id_set_after_seed_backbone_mean,0,,,,,
id_size=7,rsn_class_std_huber_k150,rsn_tau1e2,AUPR_OUT_BALANCED,id_set_after_seed_backbone_mean,8,0.0,0.0,0.0,1.0,0.0
m2_m7_equal_weight,rsn_class_std_huber_k150,rsn_tau1e2,AUPR_OUT_BALANCED,id_set_stratified_by_id_size,106,0.0,0.0,0.0,1.0,0.0
id_size=2,rsn_class_std_huber_k150,rsn_tau1e4,AUROC,id_set_after_seed_backbone_mean,28,0.0,0.0,0.0,1.0,0.0
id_size=3,rsn_class_std_huber_k150,rsn_tau1e4,AUROC,id_set_after_seed_backbone_mean,0,,,,,
id_size=4,rsn_class_std_huber_k150,rsn_tau1e4,AUROC,id_set_after_seed_backbone_mean,70,0.0,0.0,0.0,1.0,0.0
id_size=5,rsn_class_std_huber_k150,rsn_tau1e4,AUROC,id_set_after_seed_backbone_mean,0,,,,,
id_size=6,rsn_class_std_huber_k150,rsn_tau1e4,AUROC,id_set_after_seed_backbone_mean,0,,,,,
id_size=7,rsn_class_std_huber_k150,rsn_tau1e4,AUROC,id_set_after_seed_backbone_mean,8,0.0,0.0,0.0,1.0,0.0
m2_m7_equal_weight,rsn_class_std_huber_k150,rsn_tau1e4,AUROC,id_set_stratified_by_id_size,106,0.0,0.0,0.0,1.0,0.0
id_size=2,rsn_class_std_huber_k150,rsn_tau1e4,FPR95,id_set_after_seed_backbone_mean,28,0.0,0.0,0.0,1.0,0.0
id_size=3,rsn_class_std_huber_k150,rsn_tau1e4,FPR95,id_set_after_seed_backbone_mean,0,,,,,
id_size=4,rsn_class_std_huber_k150,rsn_tau1e4,FPR95,id_set_after_seed_backbone_mean,70,0.0,0.0,0.0,1.0,0.0
