job_kind,scope,protocol,seed,backbone,id_size,id_set_id,id_set,ood_set,method,variant,job_id,ood_class,id_n,ood_n,AUROC,FPR95,AUPR_IN,AUPR_OUT,DetectionError,OSCR,AUOSC,score_mean_id,score_std_id,score_mean_ood,score_std_ood
cleaned_fold_suite,fair,fair,0,dinov2_vitb14,2,15,leopard|puma,cheetah|jaguar|lion|ocelot|serval|tiger,diag_raw,main,7708e352dae829b935d23259dc092f0751ed58ba,jaguar,4960,1767,0.633313251912299,0.9009620826259196,0.8413914414379635,0.3559519768732803,0.40177383984153936,0.6333099430417877,0.6333099430417877,-26.56352977329685,5.197650716623635,-29.023570411004247,5.035150617477803
cleaned_fold_suite,fair,fair,0,dinov2_vitb14,2,15,leopard|puma,cheetah|jaguar|lion|ocelot|serval|tiger,diag_raw,main,7708e352dae829b935d23259dc092f0751ed58ba,lion,4960,2648,0.9529031725099892,0.24395770392749244,0.9757941859166281,0.8950365690162392,0.10562871552480266,0.952889048947471,0.952889048947471,-26.56352977329685,5.197650716623635,-38.02384134505811,3.5822972475608688
cleaned_fold_suite,fair,fair,0,dinov2_vitb14,2,15,leopard|puma,cheetah|jaguar|lion|ocelot|serval|tiger,diag_raw,main,7708e352dae829b935d23259dc092f0751ed58ba,ocelot,4960,2049,0.8748550138541223,0.6808199121522694,0.942080377780821,0.6785090511103746,0.16958577354807225,0.8748448298934177,0.8748448298934177,-26.56352977329685,5.197650716623635,-34.351710057479686,4.017184604234868
cleaned_fold_suite,fair,fair,0,dinov2_vitb14,2,15,leopard|puma,cheetah|jaguar|lion|ocelot|serval|tiger,diag_raw,main,7708e352dae829b935d23259dc092f0751ed58ba,serval,4960,1491,0.9579391672616343,0.19181757209926223,0.9858419536033359,0.856221247723128,0.08543363676683759,0.9578282193158955,0.9578282193158955,-26.56352977329685,5.197650716623635,-38.467322942476635,3.4675256934873153
cleaned_fold_suite,fair,fair,0,dinov2_vitb14,2,15,leopard|puma,cheetah|jaguar|lion|ocelot|serval|tiger,diag_raw,main,7708e352dae829b935d23259dc092f0751ed58ba,tiger,4960,2790,0.9816699907503758,0.04014336917562724,0.9867132098507896,0.9678825909447983,0.044590053763440864,0.9816327754653719,0.9816327754653719,-26.56352977329685,5.197650716623635,-41.18536855499377,3.053943052375759
cleaned_fold_suite,fair,fair,2,dinov2_vitl14,2,0,cheetah|jaguar,leopard|lion|ocelot|puma|serval|tiger,diag_huber_raw,main,91872cdd18b3e7a10e04b3a191ea91e37ca3911a,leopard,3594,1851,0.6822427799258444,0.9362506753106429,0.837073173572362,0.4463922963738689,0.3311439288784026,0.6822273721704972,0.6822273721704972,-846.5929851839791,361.4335386183577,-1004.7192811146741,328.2609800782649
cleaned_fold_suite,fair,fair,2,dinov2_vitl14,2,0,cheetah|jaguar,leopard|lion|ocelot|puma|serval|tiger,diag_huber_raw,main,91872cdd18b3e7a10e04b3a191ea91e37ca3911a,lion,3594,2648,0.9887969963366268,0.038897280966767374,0.9924773419616708,0.979713039259001,0.04231351514020514,0.9887276461104191,0.9887276461104191,-846.5929851839791,361.4335386183577,-2112.514673838082,200.78202194322836
cleaned_fold_suite,fair,fair,2,dinov2_vitl14,2,0,cheetah|jaguar,leopard|lion|ocelot|puma|serval|tiger,diag_huber_raw,main,91872cdd18b3e7a10e04b3a191ea91e37ca3911a,ocelot,3594,2061,0.8121680103531224,0.8879184861717613,0.8905888091073911,0.6193694190904141,0.23635077547165378,0.812170777917911,0.812170777917911,-846.5929851839791,361.4335386183577,-1239.4010547710125,334.3255831344095
cleaned_fold_suite,fair,fair,2,dinov2_vitl14,2,0,cheetah|jaguar,leopard|lion|ocelot|puma|serval|tiger,diag_huber_raw,main,91872cdd18b3e7a10e04b3a191ea91e37ca3911a,puma,3594,3097,0.942711716456355,0.2098805295447207,0.9404112773864214,0.9279566359914625,0.10325603663695943,0.9427030466771925,0.9427030466771925,-846.5929851839791,361.4335386183577,-1835.9753260798789,375.25713430422667
cleaned_fold_suite,fair,fair,2,dinov2_vitl14,2,0,cheetah|jaguar,leopard|lion|ocelot|puma|serval|tiger,diag_huber_raw,main,91872cdd18b3e7a10e04b3a191ea91e37ca3911a,serval,3594,1524,0.9557318482101256,0.2683727034120735,0.9820076579947057,0.8561911976510328,0.07713150526467999,0.955625316764453,0.955625316764453,-846.5929851839791,361.4335386183577,-1788.844142903806,283.3752199390058
